,Word,Frequency,Rank,Constant A
3688,plains,23,3688,0.07332299495009742
3689,civil,23,3689,0.07334287645632033
3690,regular,23,3690,0.07336275796254324
3691,gold;,23,3691,0.07338263946876615
3692,generation.,23,3692,0.07340252097498906
3693,views,23,3693,0.07342240248121197
3694,servant:,23,3694,0.0734422839874349
3695,induced,23,3695,0.0734621654936578
3696,encouragement,23,3696,0.07348204699988072
3697,answer.,23,3697,0.07350192850610363
3698,"window,",23,3698,0.07352181001232654
3699,books,23,3699,0.07354169151854945
3700,Like,23,3700,0.07356157302477236
3701,Brandon's,23,3701,0.07358145453099527
3702,broad,23,3702,0.07360133603721818
3703,bestowed,23,3703,0.07362121754344109
3704,tolerably,23,3704,0.073641099049664
3705,wilderness:,23,3705,0.07366098055588692
3706,"""Yes,""",23,3706,0.07368086206210983
3707,Forasmuch,23,3707,0.07370074356833274
3708,begotten,23,3708,0.07372062507455565
3709,wax,23,3709,0.07374050658077856
3710,admire,23,3710,0.07376038808700147
3711,eleven,23,3711,0.07378026959322438
3712,Little,23,3712,0.07380015109944729
3713,displeased,23,3713,0.0738200326056702
3714,ground;,23,3714,0.07383991411189311
3715,"praise,",23,3715,0.07385979561811602
3716,"pride,",23,3716,0.07387967712433895
3717,William,23,3717,0.07389955863056186
3718,prevail,23,3718,0.07391944013678477
3719,"angels,",23,3719,0.07393932164300768
3720,provided,23,3720,0.07395920314923059
3721,"conceived,",23,3721,0.0739790846554535
3722,Hayter,23,3722,0.07399896616167641
3723,distant,23,3723,0.07401884766789932
3724,Harriet.,23,3724,0.07403872917412223
3725,vanity.,23,3725,0.07405861068034514
3726,wicked:,23,3726,0.07407849218656805
3727,ignorance,23,3727,0.07409837369279097
3728,"far,",23,3728,0.07411825519901388
3729,parted,23,3729,0.07413813670523679
3730,frequently,23,3730,0.0741580182114597
3731,manner.,23,3731,0.07417789971768261
3732,tenderness,23,3732,0.07419778122390552
3733,dieth,23,3733,0.07421766273012843
3734,admit,23,3734,0.07423754423635134
3735,scripture,23,3735,0.07425742574257425
3736,reflection,23,3736,0.07427730724879716
3737,condemn,23,3737,0.07429718875502007
3738,dared,23,3738,0.074317070261243
3739,die;,23,3739,0.07433695176746591
3740,watching,23,3740,0.07435683327368882
3741,witnesses,23,3741,0.07437671477991173
3742,"pain,",23,3742,0.07439659628613464
3743,relief,23,3743,0.07441647779235755
3744,be;,23,3744,0.07443635929858046
3745,destruction.,23,3745,0.07445624080480337
3746,shepherds,23,3746,0.07447612231102628
3747,whoso,23,3747,0.07449600381724919
3748,in;,23,3748,0.0745158853234721
3749,day's,23,3749,0.07453576682969502
3750,whereas,23,3750,0.07455564833591793
3751,beareth,23,3751,0.07457552984214084
3752,salute,23,3752,0.07459541134836375
3753,fears,23,3753,0.07461529285458667
3754,approbation,22,3754,0.07139016677990481
3755,female,22,3755,0.07140918387281368
3756,Deliver,22,3756,0.07142820096572255
3757,hint,22,3757,0.07144721805863143
3758,greatness,22,3758,0.0714662351515403
3759,supposing,22,3759,0.07148525224444917
3760,Pray,22,3760,0.07150426933735804
3761,forbid,22,3761,0.07152328643026691
3762,daughter's,22,3762,0.07154230352317578
3763,hadst,22,3763,0.07156132061608465
3764,Shimei,22,3764,0.07158033770899352
3765,person.,22,3765,0.0715993548019024
3766,"""Is",22,3766,0.07161837189481127
3767,hour.,22,3767,0.07163738898772014
3768,plucked,22,3768,0.07165640608062902
3769,"Naphtali,",22,3769,0.0716754231735379
3770,still.,22,3770,0.07169444026644677
3771,crucified,22,3771,0.07171345735935564
3772,"master,",22,3772,0.07173247445226451
3773,Perhaps,22,3773,0.07175149154517338
3774,expecting,22,3774,0.07177050863808225
3775,rejoicing,22,3775,0.07178952573099112
3776,wondered,22,3776,0.07180854282389999
3777,suspicion,22,3777,0.07182755991680886
3778,"twelve,",22,3778,0.07184657700971774
3779,hell,22,3779,0.0718655941026266
3780,begged,22,3780,0.07188461119553548
3781,endeavour,22,3781,0.07190362828844435
3782,ashes,22,3782,0.07192264538135322
3783,"lambs,",22,3783,0.07194166247426209
3784,Judah:,22,3784,0.07196067956717096
3785,asses,22,3785,0.07197969666007983
3786,Abiathar,22,3786,0.0719987137529887
3787,flesh;,22,3787,0.07201773084589758
3788,oil.,22,3788,0.07203674793880645
3789,wheat,22,3789,0.07205576503171532
3790,love;,22,3790,0.07207478212462419
3791,discern,22,3791,0.07209379921753307
3792,"am,",22,3792,0.07211281631044195
3793,"names,",22,3793,0.07213183340335082
3794,"general,",22,3794,0.07215085049625969
3795,sure.,22,3795,0.07216986758916856
3796,don't,22,3796,0.07218888468207743
3797,himself:,22,3797,0.0722079017749863
3798,hand?,22,3798,0.07222691886789517
3799,"confidence,",22,3799,0.07224593596080404
3800,uncleanness,22,3800,0.07226495305371292
3801,silence.,22,3801,0.07228397014662179
3802,law:,22,3802,0.07230298723953066
3803,towns,22,3803,0.07232200433243953
3804,isles,22,3804,0.0723410214253484
3805,lamps,22,3805,0.07236003851825727
3806,"living,",22,3806,0.07237905561116614
3807,habit,22,3807,0.07239807270407501
3808,observation,22,3808,0.07241708979698389
3809,accomplished,22,3809,0.07243610688989276
3810,"broken,",22,3810,0.07245512398280163
3811,"Uppercross,",22,3811,0.0724741410757105
3812,refuge,22,3812,0.07249315816861937
3813,Gilead.,22,3813,0.07251217526152824
3814,families.,22,3814,0.07253119235443713
3815,city;,22,3815,0.072550209447346
3816,"contrary,",22,3816,0.07256922654025487
3817,"mount,",22,3817,0.07258824363316374
3818,"his,",22,3818,0.07260726072607261
3819,"spoil,",22,3819,0.07262627781898148
3820,ephah,22,3820,0.07264529491189035
3821,arrangement,22,3821,0.07266431200479923
3822,useful,22,3822,0.0726833290977081
3823,"commandment,",22,3823,0.07270234619061697
3824,shield,22,3824,0.07272136328352584
3825,leprosy,22,3825,0.07274038037643471
3826,"saints,",22,3826,0.07275939746934358
3827,marvellous,22,3827,0.07277841456225245
3828,"Elizabeth,",22,3828,0.07279743165516132
3829,"second,",22,3829,0.0728164487480702
3830,colour,22,3830,0.07283546584097907
3831,Solomon's,22,3831,0.07285448293388794
3832,anybody,22,3832,0.07287350002679681
3833,feelings.,22,3833,0.07289251711970568
3834,introduced,22,3834,0.07291153421261455
3835,Dashwoods,22,3835,0.07293055130552342
3836,wife:,22,3836,0.0729495683984323
3837,knowledge.,22,3837,0.07296858549134118
3838,Doth,22,3838,0.07298760258425005
3839,Keep,22,3839,0.07300661967715892
3840,man?,22,3840,0.07302563677006779
3841,"fat,",22,3841,0.07304465386297666
3842,law;,22,3842,0.07306367095588553
3843,neighbourhood,22,3843,0.0730826880487944
3844,countries,22,3844,0.07310170514170328
3845,"Jehoshaphat,",22,3845,0.07312072223461215
3846,"cold,",22,3846,0.07313973932752102
3847,setteth,22,3847,0.07315875642042989
3848,"Syria,",22,3848,0.07317777351333876
3849,"desolation,",22,3849,0.07319679060624763
3850,off:,22,3850,0.0732158076991565
3851,exertion,22,3851,0.07323482479206538
3852,smiling,22,3852,0.07325384188497425
3853,comparison,22,3853,0.07327285897788312
3854,"fruit,",22,3854,0.07329187607079199
3855,"garden,",22,3855,0.07331089316370086
3856,Notwithstanding,22,3856,0.07332991025660973
3857,minute,22,3857,0.0733489273495186
3858,name;,22,3858,0.07336794444242747
3859,"yourself,",22,3859,0.07338696153533635
3860,"countenance,",22,3860,0.07340597862824523
3861,humbled,22,3861,0.0734249957211541
3862,Should,22,3862,0.07344401281406297
3863,camels,22,3863,0.07346302990697184
3864,belonging,22,3864,0.07348204699988072
3865,happier,22,3865,0.07350106409278959
3866,mercies,22,3866,0.07352008118569846
3867,"Damascus,",22,3867,0.07353909827860733
3868,"blind,",22,3868,0.0735581153715162
3869,"haste,",22,3869,0.07357713246442507
3870,"abroad,",21,3870,0.07025087003200058
3871,goings,21,3871,0.07026902271159541
3872,instant,21,3872,0.07028717539119024
3873,unjust,21,3873,0.07030532807078507
3874,bestow,21,3874,0.0703234807503799
3875,attentive,21,3875,0.07034163342997474
3876,"Absalom,",21,3876,0.07035978610956957
3877,bore,21,3877,0.0703779387891644
3878,compared,21,3878,0.07039609146875923
3879,reap,21,3879,0.07041424414835407
3880,world;,21,3880,0.0704323968279489
3881,"Heshbon,",21,3881,0.07045054950754373
3882,advise,21,3882,0.07046870218713856
3883,mercy.,21,3883,0.0704868548667334
3884,"measure,",21,3884,0.07050500754632823
3885,language,21,3885,0.07052316022592306
3886,proclaim,21,3886,0.07054131290551789
3887,household,21,3887,0.07055946558511272
3888,twelfth,21,3888,0.07057761826470756
3889,lad,21,3889,0.07059577094430239
3890,performed,21,3890,0.07061392362389722
3891,plenty,21,3891,0.07063207630349205
3892,importance,21,3892,0.07065022898308689
3893,Joseph's,21,3893,0.07066838166268172
3894,"Issachar,",21,3894,0.07068653434227655
3895,mine.,21,3895,0.07070468702187138
3896,chains,21,3896,0.07072283970146621
3897,moments,21,3897,0.07074099238106105
3898,discover,21,3898,0.07075914506065588
3899,"must,",21,3899,0.07077729774025071
3900,"vine,",21,3900,0.07079545041984554
3901,fiery,21,3901,0.07081360309944038
3902,sons',21,3902,0.07083175577903521
3903,besieged,21,3903,0.07084990845863004
3904,conceive,21,3904,0.07086806113822487
3905,"quiet,",21,3905,0.0708862138178197
3906,unpleasant,21,3906,0.07090436649741454
3907,twined,21,3907,0.07092251917700937
3908,Tyre,21,3908,0.0709406718566042
3909,"Hittites,",21,3909,0.07095882453619903
3910,Musgroves,21,3910,0.07097697721579387
3911,"Simon,",21,3911,0.0709951298953887
3912,soft,21,3912,0.07101328257498353
3913,daughters:,21,3913,0.07103143525457836
3914,"Simeon,",21,3914,0.0710495879341732
3915,partakers,21,3915,0.07106774061376803
3916,myself;,21,3916,0.07108589329336286
3917,"horsemen,",21,3917,0.07110404597295769
3918,priest:,21,3918,0.07112219865255252
3919,deceitful,21,3919,0.07114035133214736
3920,glance,21,3920,0.07115850401174219
3921,straight,21,3921,0.07117665669133702
3922,recommended,21,3922,0.07119480937093185
3923,thyself.,21,3923,0.07121296205052668
3924,pretend,21,3924,0.07123111473012152
3925,"depart,",21,3925,0.07124926740971635
3926,compliments,21,3926,0.07126742008931118
3927,"widow,",21,3927,0.07128557276890601
3928,reserved,21,3928,0.07130372544850085
3929,say.,21,3929,0.07132187812809568
3930,delicate,21,3930,0.07134003080769051
3931,tents,21,3931,0.07135818348728534
3932,power.,21,3932,0.07137633616688017
3933,"vineyards,",21,3933,0.07139448884647501
3934,"sent,",21,3934,0.07141264152606984
3935,therein;,21,3935,0.07143079420566467
3936,sand,21,3936,0.0714489468852595
3937,objection,21,3937,0.07146709956485434
3938,oppress,21,3938,0.07148525224444917
3939,connexion,21,3939,0.071503404924044
3940,"do.""",21,3940,0.07152155760363883
3941,live:,21,3941,0.07153971028323367
3942,Men,21,3942,0.0715578629628285
3943,destroyed.,21,3943,0.07157601564242333
3944,he;,21,3944,0.07159416832201816
3945,another:,21,3945,0.071612321001613
3946,Epistle,21,3946,0.07163047368120783
3947,readily,21,3947,0.07164862636080266
3948,prophet.,21,3948,0.07166677904039749
3949,certainty,21,3949,0.07168493171999232
3950,uncover,21,3950,0.07170308439958716
3951,Thine,21,3951,0.07172123707918199
3952,peace:,21,3952,0.07173938975877682
3953,Croft,21,3953,0.07175754243837165
3954,"stood,",21,3954,0.07177569511796648
3955,too.,21,3955,0.07179384779756132
3956,loosed,21,3956,0.07181200047715615
3957,throw,21,3957,0.07183015315675098
3958,further,21,3958,0.07184830583634581
3959,goat,21,3959,0.07186645851594065
3960,children;,21,3960,0.07188461119553548
3961,pronounced,21,3961,0.07190276387513031
3962,"fulfilled,",21,3962,0.07192091655472514
3963,Baasha,21,3963,0.07193906923431997
3964,Hartfield.,21,3964,0.0719572219139148
3965,cause.,21,3965,0.07197537459350964
3966,"vision,",21,3966,0.07199352727310447
3967,happiness.,21,3967,0.0720116799526993
3968,another;,21,3968,0.07202983263229414
3969,zeal,21,3969,0.07204798531188897
3970,warmly,21,3970,0.0720661379914838
3971,"tribes,",21,3971,0.07208429067107863
3972,confounded,21,3972,0.07210244335067346
3973,probability,21,3973,0.0721205960302683
3974,"thereon,",21,3974,0.07213874870986313
3975,god,21,3975,0.07215690138945796
3976,"conduct,",21,3976,0.0721750540690528
3977,"captives,",21,3977,0.07219320674864763
3978,rested,21,3978,0.07221135942824246
3979,made.,21,3979,0.07222951210783729
3980,"destroyed,",21,3980,0.07224766478743212
3981,"rich,",21,3981,0.07226581746702695
3982,killeth,21,3982,0.07228397014662179
3983,continuing,21,3983,0.07230212282621662
3984,dead:,21,3984,0.07232027550581145
3985,"lips,",21,3985,0.07233842818540628
3986,camp.,21,3986,0.07235658086500112
3987,gotten,21,3987,0.07237473354459595
3988,"glad,",21,3988,0.07239288622419078
3989,pains,21,3989,0.07241103890378561
3990,Johanan,21,3990,0.07242919158338045
3991,peradventure,21,3991,0.07244734426297528
3992,"distress,",21,3992,0.07246549694257011
3993,"Jonathan,",21,3993,0.07248364962216494
3994,home;,21,3994,0.07250180230175977
3995,"Noah,",21,3995,0.0725199549813546
3996,shewn,21,3996,0.07253810766094944
3997,"loins,",21,3997,0.07255626034054427
3998,"Nay,",21,3998,0.0725744130201391
3999,denied,21,3999,0.07259256569973394
4000,"towns,",21,4000,0.07261071837932877
4001,mother;,21,4001,0.0726288710589236
4002,"Zechariah,",21,4002,0.07264702373851843
4003,address,21,4003,0.07266517641811326
4004,off;,21,4004,0.0726833290977081
4005,openly,21,4005,0.07270148177730293
4006,world:,21,4006,0.07271963445689776
4007,shaken,21,4007,0.0727377871364926
4008,before;,21,4008,0.07275593981608743
4009,Ezra,21,4009,0.07277409249568226
4010,hang,21,4010,0.07279224517527709
4011,spiritual,21,4011,0.07281039785487192
4012,spot,21,4012,0.07282855053446675
4013,failed,21,4013,0.07284670321406159
4014,ago,21,4014,0.07286485589365642
4015,"walls,",21,4015,0.07288300857325125
4016,"hundreds,",21,4016,0.07290116125284608
4017,rational,21,4017,0.07291931393244092
4018,Chaldeans,21,4018,0.07293746661203575
4019,blood:,21,4019,0.07295561929163058
4020,"thither,",21,4020,0.07297377197122541
4021,"care,",21,4021,0.07299192465082024
4022,inquiry,21,4022,0.07301007733041508
4023,candlestick,21,4023,0.07302823001000991
4024,"beauty,",21,4024,0.07304638268960474
4025,Joram,21,4025,0.07306453536919957
4026,strife,21,4026,0.0730826880487944
4027,"chosen,",21,4027,0.07310084072838924
4028,David;,21,4028,0.07311899340798407
4029,sayest,20,4029,0.06965442484531324
4030,iniquity:,20,4030,0.06967171311159404
4031,"wheat,",20,4031,0.06968900137787483
4032,See,20,4032,0.06970628964415561
4033,speedily,20,4033,0.0697235779104364
4034,clever,20,4034,0.0697408661767172
4035,fix,20,4035,0.06975815444299799
4036,"sense,",20,4036,0.06977544270927878
4037,Shepherd,20,4037,0.06979273097555957
4038,ministers,20,4038,0.06981001924184037
4039,coals,20,4039,0.06982730750812116
4040,prosperity,20,4040,0.06984459577440195
4041,affair,20,4041,0.06986188404068275
4042,curtain,20,4042,0.06987917230696354
4043,come:,20,4043,0.06989646057324433
4044,"rod,",20,4044,0.06991374883952513
4045,enemies:,20,4045,0.06993103710580592
4046,surprize,20,4046,0.06994832537208671
4047,"Zebulun,",20,4047,0.06996561363836751
4048,red,20,4048,0.0699829019046483
4049,"immediately,",20,4049,0.0700001901709291
4050,HER,20,4050,0.07001747843720989
4051,blush,20,4051,0.07003476670349068
4052,house?,20,4052,0.07005205496977146
4053,possession.,20,4053,0.07006934323605225
4054,blessings,20,4054,0.07008663150233305
4055,province,20,4055,0.07010391976861384
4056,entereth,20,4056,0.07012120803489463
4057,concluded,20,4057,0.07013849630117543
4058,Crofts,20,4058,0.07015578456745622
4059,months.,20,4059,0.07017307283373701
4060,Solomon.,20,4060,0.0701903611000178
4061,suspected,20,4061,0.0702076493662986
4062,"thanks,",20,4062,0.07022493763257939
4063,"""Did",20,4063,0.07024222589886019
4064,trumpets,20,4064,0.07025951416514098
4065,repent,20,4065,0.07027680243142177
4066,truth:,20,4066,0.07029409069770257
4067,merry,20,4067,0.07031137896398336
4068,persuasion,20,4068,0.07032866723026415
4069,servant;,20,4069,0.07034595549654495
4070,lips.,20,4070,0.07036324376282574
4071,"behind,",20,4071,0.07038053202910652
4072,Lord;,20,4072,0.07039782029538731
4073,longer.,20,4073,0.0704151085616681
4074,blemish,20,4074,0.0704323968279489
4075,release,20,4075,0.07044968509422969
4076,fashion,20,4076,0.07046697336051048
4077,barley,20,4077,0.07048426162679128
4078,Hazael,20,4078,0.07050154989307207
4079,Nor,20,4079,0.07051883815935286
4080,sons;,20,4080,0.07053612642563366
4081,inconvenience,20,4081,0.07055341469191445
4082,happily,20,4082,0.07057070295819524
4083,"See,",20,4083,0.07058799122447604
4084,confirmed,20,4084,0.07060527949075683
4085,Dashwood's,20,4085,0.07062256775703762
4086,"ease,",20,4086,0.07063985602331842
4087,servants:,20,4087,0.07065714428959921
4088,conceal,20,4088,0.07067443255588
4089,wretched,20,4089,0.0706917208221608
4090,lodged,20,4090,0.07070900908844159
4091,obliging,20,4091,0.07072629735472237
4092,talent,20,4092,0.07074358562100316
4093,Grace,20,4093,0.07076087388728396
4094,gradually,20,4094,0.07077816215356475
4095,fools,20,4095,0.07079545041984554
4096,gat,20,4096,0.07081273868612634
4097,familiar,20,4097,0.07083002695240713
4098,"Harville,",20,4098,0.07084731521868792
4099,"beginning,",20,4099,0.07086460348496872
4100,scheme,20,4100,0.07088189175124951
4101,"curse,",20,4101,0.0708991800175303
4102,forasmuch,20,4102,0.0709164682838111
4103,known.,20,4103,0.07093375655009189
4104,shoot,20,4104,0.07095104481637268
4105,treated,20,4105,0.07096833308265348
4106,believing,20,4106,0.07098562134893427
4107,learned,20,4107,0.07100290961521506
4108,trembling,20,4108,0.07102019788149586
4109,"ma'am,",20,4109,0.07103748614777665
4110,whereunto,20,4110,0.07105477441405743
4111,"dust,",20,4111,0.07107206268033822
4112,"or,",20,4112,0.07108935094661901
4113,charm,20,4113,0.07110663921289981
4114,prison.,20,4114,0.0711239274791806
4115,eat;,20,4115,0.0711412157454614
4116,gives,20,4116,0.07115850401174219
4117,pass.,20,4117,0.07117579227802298
4118,flower,20,4118,0.07119308054430377
4119,sun.,20,4119,0.07121036881058457
4120,"attachment,",20,4120,0.07122765707686536
4121,wealth,20,4121,0.07124494534314615
4122,preserved,20,4122,0.07126223360942695
